date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-07,Colorado,729895.0,991075.0,528379.0,3.43,12.67,197523.0,9.18,17.21,35035.0,22952.0,3986.0,0.736
2021-02-08,Colorado,751960.0,991075.0,539961.0,3.61,13.06,207951.0,9.38,17.21,22065.0,23168.0,4023.0,0.759
2021-02-09,Colorado,757560.0,1045000.0,542165.0,3.67,13.15,211328.0,9.41,18.15,5600.0,22316.0,3875.0,0.725
2021-02-10,Colorado,787041.0,1110575.0,557204.0,3.92,13.67,225626.0,9.68,19.29,29481.0,24274.0,4215.0,0.709
2021-02-11,Colorado,815108.0,1162775.0,570979.0,4.16,14.15,239804.0,9.92,20.19,28067.0,25169.0,4371.0,0.701
2021-02-12,Colorado,844620.0,1204800.0,586187.0,4.41,14.67,254037.0,10.18,20.92,29512.0,26131.0,4538.0,0.701
2021-02-13,Colorado,885581.0,1210475.0,609445.0,4.72,15.38,271661.0,10.58,21.02,40961.0,27246.0,4731.0,0.732
2021-02-14,Colorado,926807.0,1210475.0,631243.0,5.05,16.09,290991.0,10.96,21.02,41226.0,28130.0,4885.0,0.766
2021-02-15,Colorado,,,,,,,,,36895.0,30249.0,5253.0,
2021-02-16,Colorado,1000597.0,1224575.0,686889.0,5.37,17.38,308992.0,11.93,21.26,36895.0,34720.0,6029.0,0.817
2021-02-17,Colorado,1024167.0,1230425.0,704742.0,5.46,17.78,314557.0,12.24,21.37,23570.0,33875.0,5882.0,0.832
2021-02-18,Colorado,1053041.0,1282300.0,724699.0,5.6,18.29,322769.0,12.58,22.27,28874.0,33990.0,5902.0,0.821
2021-02-19,Colorado,1132448.0,1332775.0,780757.0,6.0,19.66,345623.0,13.56,23.14,79407.0,41118.0,7140.0,0.85
2021-02-20,Colorado,1167895.0,1348800.0,800799.0,6.26,20.28,360392.0,13.91,23.42,35447.0,40331.0,7003.0,0.866
2021-02-21,Colorado,1202161.0,1348800.0,817009.0,6.57,20.88,378242.0,14.19,23.42,34266.0,39336.0,6831.0,0.891
2021-02-22,Colorado,1231699.0,1348800.0,831687.0,6.81,21.39,392378.0,14.44,23.42,29538.0,38285.0,6648.0,0.913
2021-02-23,Colorado,1233466.0,1417245.0,832723.0,6.83,21.42,393198.0,14.46,24.61,1767.0,33267.0,5777.0,0.87
2021-02-24,Colorado,1268302.0,1512970.0,847173.0,7.18,22.02,413202.0,14.71,26.27,34836.0,34876.0,6056.0,0.838
2021-02-25,Colorado,1294236.0,1597960.0,859919.0,7.4,22.47,426398.0,14.93,27.75,25934.0,34456.0,5983.0,0.81
2021-02-26,Colorado,1323183.0,1658660.0,876097.0,7.63,22.98,439201.0,15.21,28.8,28947.0,27248.0,4732.0,0.798
2021-02-27,Colorado,1324715.0,1700660.0,876958.0,7.65,23.0,440259.0,15.23,29.53,1532.0,22403.0,3890.0,0.779
2021-02-28,Colorado,1371577.0,1700660.0,901484.0,8.02,23.82,461947.0,15.65,29.53,46862.0,24202.0,4203.0,0.806
2021-03-01,Colorado,1412910.0,1700660.0,924947.0,8.33,24.54,479652.0,16.06,29.53,41333.0,25887.0,4495.0,0.831
2021-03-02,Colorado,1428854.0,1747350.0,935576.0,8.42,24.81,484943.0,16.25,30.34,15944.0,27913.0,4847.0,0.818
2021-03-03,Colorado,1462053.0,1847780.0,954066.0,8.67,25.39,499168.0,16.57,32.09,33199.0,27679.0,4806.0,0.791
2021-03-04,Colorado,1494910.0,1933440.0,972060.0,8.91,25.96,513386.0,16.88,33.57,32857.0,28668.0,4978.0,0.773
2021-03-05,Colorado,1528864.0,2008930.0,991979.0,9.14,26.55,526521.0,17.23,34.88,33954.0,29383.0,5102.0,0.761
2021-03-06,Colorado,1580162.0,2019460.0,1019416.0,9.54,27.44,549441.0,17.7,35.07,51298.0,36492.0,6337.0,0.782
2021-03-07,Colorado,1626499.0,2019460.0,1046640.0,9.86,28.24,567922.0,18.17,35.07,46337.0,36417.0,6324.0,0.805
2021-03-08,Colorado,1627458.0,2019460.0,1047703.0,9.93,28.26,571975.0,18.19,35.07,959.0,30650.0,5322.0,0.806
2021-03-09,Colorado,1650716.0,2119340.0,1061907.0,10.16,28.66,584872.0,18.44,36.8,23258.0,31695.0,5504.0,0.779
2021-03-10,Colorado,1694476.0,2213800.0,1089653.0,10.58,29.42,609417.0,18.92,38.44,43760.0,33203.0,5766.0,0.765
2021-03-11,Colorado,1764066.0,2298570.0,1133732.0,11.12,30.63,640244.0,19.69,39.91,69590.0,38451.0,6677.0,0.767
2021-03-12,Colorado,1817050.0,2331020.0,1165790.0,11.55,31.55,665380.0,20.24,40.48,52984.0,41169.0,7149.0,0.78
2021-03-13,Colorado,1878538.0,2345060.0,1199979.0,12.07,32.62,695032.0,20.84,40.72,61488.0,42625.0,7402.0,0.801
2021-03-14,Colorado,1878639.0,2345060.0,1200280.0,12.07,32.62,695186.0,20.84,40.72,101.0,36020.0,6255.0,0.801
2021-03-15,Colorado,1933717.0,2345060.0,1232096.0,12.51,33.58,720482.0,21.4,40.72,55078.0,43751.0,7597.0,0.825
2021-03-16,Colorado,1948333.0,2345060.0,1239039.0,12.65,33.83,728689.0,21.52,40.72,14616.0,42517.0,7383.0,0.831
2021-03-17,Colorado,1987533.0,2536780.0,1262328.0,12.97,34.51,746744.0,21.92,44.05,39200.0,41865.0,7270.0,0.783
2021-03-18,Colorado,2029213.0,2644500.0,1285898.0,13.3,35.24,765933.0,22.33,45.92,41680.0,37878.0,6577.0,0.767
2021-03-19,Colorado,2080284.0,2669970.0,1320575.0,13.6,36.12,782902.0,22.93,46.36,51071.0,37605.0,6530.0,0.779
2021-03-20,Colorado,2188145.0,2684110.0,1378562.0,14.55,38.0,838000.0,23.94,46.61,107861.0,44230.0,7681.0,0.815
2021-03-21,Colorado,2250372.0,2684110.0,1413334.0,15.05,39.08,866707.0,24.54,46.61,62227.0,53105.0,9222.0,0.838
2021-03-22,Colorado,2276660.0,2684110.0,1428551.0,15.25,39.53,878386.0,24.81,46.61,26288.0,48992.0,8507.0,0.848
2021-03-23,Colorado,2310425.0,2789800.0,1451398.0,15.45,40.12,889795.0,25.2,48.44,33765.0,51727.0,8982.0,0.828
2021-03-24,Colorado,2344091.0,2894980.0,1475619.0,15.63,40.7,900059.0,25.62,50.27,33666.0,50937.0,8845.0,0.81
2021-03-25,Colorado,2388899.0,3006760.0,1510575.0,15.85,41.48,912807.0,26.23,52.21,44808.0,51384.0,8923.0,0.795
2021-03-26,Colorado,2443350.0,3050950.0,1551393.0,16.1,42.43,927382.0,26.94,52.98,54451.0,51867.0,9007.0,0.801
2021-03-27,Colorado,2500874.0,3060410.0,1591554.0,16.43,43.43,946188.0,27.64,53.14,57524.0,44676.0,7758.0,0.817
2021-03-28,Colorado,2569087.0,3060410.0,1639579.0,16.79,44.61,966835.0,28.47,53.14,68213.0,45531.0,7906.0,0.839
2021-03-29,Colorado,2602792.0,3060410.0,1664752.0,16.95,45.2,976137.0,28.91,53.14,33705.0,46590.0,8090.0,0.85
2021-03-30,Colorado,2645306.0,3217170.0,1692343.0,17.21,45.94,991243.0,29.39,55.87,42514.0,47840.0,8307.0,0.822
2021-03-31,Colorado,2691248.0,3330360.0,1720668.0,17.51,46.73,1008589.0,29.88,57.83,45942.0,49594.0,8612.0,0.808
2021-04-01,Colorado,2746030.0,3459750.0,1756207.0,17.86,47.68,1028324.0,30.5,60.08,54782.0,51019.0,8859.0,0.794
2021-04-02,Colorado,2803981.0,3517390.0,1792685.0,18.25,48.69,1051000.0,31.13,61.08,57951.0,51519.0,8946.0,0.797
2021-04-03,Colorado,2878136.0,3527450.0,1837148.0,18.78,49.98,1081615.0,31.9,61.25,74155.0,53895.0,9359.0,0.816
2021-04-04,Colorado,2954206.0,3527450.0,1889755.0,19.25,51.3,1108570.0,32.82,61.25,76070.0,55017.0,9554.0,0.837
2021-04-05,Colorado,2979697.0,3527450.0,1908869.0,19.43,51.74,1118667.0,33.15,61.25,25491.0,53844.0,9350.0,0.845
2021-04-06,Colorado,3017904.0,3720990.0,1934660.0,19.65,52.41,1131482.0,33.6,64.61,38207.0,53228.0,9243.0,0.811
2021-04-07,Colorado,3079255.0,3837040.0,1978286.0,20.09,53.47,1156758.0,34.35,66.63,61351.0,55430.0,9625.0,0.803
2021-04-08,Colorado,3129702.0,3963630.0,2010121.0,20.51,54.35,1181330.0,34.91,68.83,50447.0,54810.0,9518.0,0.79
2021-04-09,Colorado,3184749.0,4016000.0,2046950.0,20.97,55.3,1207372.0,35.55,69.74,55047.0,54395.0,9446.0,0.793
2021-04-10,Colorado,3266193.0,4090550.0,2099453.0,21.7,56.72,1249516.0,36.46,71.03,81444.0,55437.0,9627.0,0.798
2021-04-11,Colorado,3336248.0,4090550.0,2143097.0,22.33,57.93,1285768.0,37.21,71.03,70055.0,54577.0,9477.0,0.816
2021-04-12,Colorado,3407618.0,4090550.0,2193270.0,22.78,59.17,1311847.0,38.09,71.03,71370.0,61132.0,10616.0,0.833
2021-04-13,Colorado,3464019.0,4181590.0,2231953.0,23.15,60.15,1333034.0,38.76,72.61,56401.0,63731.0,11067.0,0.828
2021-04-14,Colorado,3527781.0,4308370.0,2276754.0,23.6,61.26,1358993.0,39.54,74.81,63762.0,64075.0,11127.0,0.819
2021-04-15,Colorado,3583563.0,4417200.0,2312508.0,23.95,62.23,1379177.0,40.16,76.7,55782.0,64837.0,11259.0,0.811
2021-04-16,Colorado,3646570.0,4462590.0,2349784.0,24.41,63.32,1405861.0,40.8,77.49,63007.0,65974.0,11456.0,0.817
2021-04-17,Colorado,3714665.0,4515250.0,2382398.0,25.04,64.5,1441796.0,41.37,78.41,68095.0,64067.0,11125.0,0.823
2021-04-18,Colorado,3790514.0,4515250.0,2418793.0,25.74,65.82,1482555.0,42.0,78.41,75849.0,64895.0,11269.0,0.839
2021-04-19,Colorado,3846376.0,4515250.0,2447138.0,26.23,66.79,1510363.0,42.49,78.41,55862.0,62680.0,10884.0,0.852
2021-04-20,Colorado,3890828.0,4679750.0,2466259.0,26.67,67.56,1535815.0,42.83,81.26,44452.0,60973.0,10588.0,0.831
2021-04-21,Colorado,3942162.0,4792990.0,2491259.0,27.12,68.46,1561775.0,43.26,83.23,51334.0,59197.0,10280.0,0.822
2021-04-22,Colorado,4003990.0,4890000.0,2518244.0,27.72,69.53,1596141.0,43.73,84.91,61828.0,60061.0,10430.0,0.819
2021-04-23,Colorado,4068389.0,4923030.0,2541410.0,28.43,70.65,1636956.0,44.13,85.49,64399.0,60260.0,10464.0,0.826
2021-04-24,Colorado,4072289.0,4968480.0,2542919.0,28.48,70.71,1639963.0,44.16,86.28,3900.0,51089.0,8872.0,0.82
2021-04-25,Colorado,4210710.0,4968480.0,2592016.0,30.0,73.12,1727477.0,45.01,86.28,138421.0,60028.0,10424.0,0.847
2021-04-26,Colorado,4241020.0,4968480.0,2604683.0,30.31,73.64,1745232.0,45.23,86.28,30310.0,56378.0,9790.0,0.854
2021-04-27,Colorado,4278837.0,5129330.0,2619556.0,30.7,74.3,1767903.0,45.49,89.07,37817.0,55430.0,9625.0,0.834
2021-04-28,Colorado,4323941.0,5234840.0,2639720.0,31.12,75.08,1792395.0,45.84,90.9,45104.0,54540.0,9471.0,0.826
2021-04-29,Colorado,4388497.0,5335910.0,2658086.0,31.68,76.21,1824323.0,46.16,92.66,64556.0,54930.0,9539.0,0.822
2021-04-30,Colorado,4442828.0,5395910.0,2677574.0,32.24,77.15,1856500.0,46.5,93.7,54331.0,53491.0,9289.0,0.823
2021-05-01,Colorado,4506339.0,5425720.0,2697032.0,33.01,78.25,1901152.0,46.83,94.22,63511.0,62007.0,10767.0,0.831
2021-05-02,Colorado,4549102.0,5425720.0,2708668.0,33.56,78.99,1932846.0,47.04,94.22,42763.0,48342.0,8395.0,0.838
2021-05-03,Colorado,4571001.0,5425720.0,2714585.0,33.84,79.38,1948978.0,47.14,94.22,21899.0,47140.0,8186.0,0.842
2021-05-04,Colorado,4602145.0,5598750.0,2722484.0,34.25,79.92,1972476.0,47.28,97.22,31144.0,46187.0,8020.0,0.822
2021-05-05,Colorado,4649806.0,5658550.0,2739293.0,34.79,80.74,2003556.0,47.57,98.26,47661.0,46552.0,8084.0,0.822
2021-05-06,Colorado,4711738.0,5772220.0,2760181.0,35.53,81.82,2045903.0,47.93,100.23,61932.0,46177.0,8019.0,0.816
2021-05-07,Colorado,4768105.0,5822000.0,2774918.0,36.27,82.8,2088505.0,48.19,101.1,56367.0,46468.0,8069.0,0.819
2021-05-08,Colorado,4818646.0,5861710.0,2788171.0,36.93,83.68,2126931.0,48.42,101.79,50541.0,44615.0,7747.0,0.822
2021-05-09,Colorado,4880920.0,5861710.0,2804920.0,37.72,84.76,2172481.0,48.71,101.79,62274.0,47403.0,8231.0,0.833
2021-05-10,Colorado,4923667.0,5861710.0,2821440.0,38.28,85.5,2204647.0,48.99,101.79,42747.0,50381.0,8749.0,0.84
2021-05-11,Colorado,4959078.0,6040220.0,2831594.0,38.74,86.11,2230840.0,49.17,104.89,35411.0,50990.0,8854.0,0.821
2021-05-12,Colorado,4984769.0,6172420.0,2838073.0,39.08,86.56,2250378.0,49.28,107.18,25691.0,47852.0,8309.0,0.808
2021-01-12,Connecticut,151395.0,250775.0,56350.0,0.12,4.25,4174.0,1.58,7.03,,,,0.604
2021-01-13,Connecticut,161875.0,315025.0,58920.0,0.15,4.54,5268.0,1.65,8.84,10480.0,10480.0,2939.0,0.514
2021-01-14,Connecticut,171897.0,328675.0,156366.0,,4.82,,4.39,9.22,10022.0,10251.0,2875.0,0.523
2021-01-15,Connecticut,185866.0,328775.0,166722.0,0.48,5.21,17162.0,4.68,9.22,13969.0,11490.0,3223.0,0.565
2021-01-16,Connecticut,,,,,,,,,10914.5,11346.0,3182.0,
2021-01-17,Connecticut,,,,,,,,,10914.5,11260.0,3158.0,
2021-01-18,Connecticut,,,,,,,,,10914.5,11202.0,3142.0,
2021-01-19,Connecticut,229524.0,328775.0,201664.0,0.65,6.44,23150.0,5.66,9.22,10914.5,11161.0,3130.0,0.698
2021-01-20,Connecticut,243140.0,430375.0,213145.0,0.7,6.82,25018.0,5.98,12.07,13616.0,11609.0,3256.0,0.565
2021-01-21,Connecticut,264707.0,435075.0,230913.0,0.8,7.42,28602.0,6.48,12.2,21567.0,13259.0,3719.0,0.608
2021-01-22,Connecticut,287440.0,477250.0,248753.0,0.93,8.06,33149.0,6.98,13.39,22733.0,14511.0,4070.0,0.602
2021-01-23,Connecticut,306796.0,492850.0,264042.0,1.04,8.61,37098.0,7.41,13.82,19356.0,15716.0,4408.0,0.622
2021-01-24,Connecticut,321737.0,492850.0,275126.0,1.14,9.02,40506.0,7.72,13.82,14941.0,16292.0,4570.0,0.653
2021-01-25,Connecticut,331264.0,492850.0,282674.0,1.19,9.29,42421.0,7.93,13.82,9527.0,16094.0,4514.0,0.672
2021-01-26,Connecticut,342643.0,515675.0,291257.0,1.27,9.61,45190.0,8.17,14.46,11379.0,16160.0,4533.0,0.664
2021-01-27,Connecticut,360991.0,543975.0,302710.0,1.46,10.13,51939.0,8.49,15.26,18348.0,16836.0,4722.0,0.664
2021-01-28,Connecticut,381160.0,571775.0,315317.0,1.67,10.69,59437.0,8.84,16.04,20169.0,16636.0,4666.0,0.667
2021-01-29,Connecticut,403370.0,577625.0,329149.0,1.9,11.31,67624.0,9.23,16.2,22210.0,16561.0,4645.0,0.698
2021-01-30,Connecticut,421191.0,578600.0,340886.0,2.07,11.81,73706.0,9.56,16.23,17821.0,16342.0,4584.0,0.728
2021-01-31,Connecticut,436842.0,578600.0,349879.0,2.23,12.25,79511.0,9.81,16.23,15651.0,16444.0,4612.0,0.755
2021-02-01,Connecticut,449253.0,578600.0,357588.0,2.35,12.6,83855.0,10.03,16.23,12411.0,16856.0,4728.0,0.776
2021-02-02,Connecticut,456090.0,574650.0,361495.0,2.43,12.79,86602.0,10.14,16.12,6837.0,16207.0,4546.0,0.794
2021-02-03,Connecticut,465008.0,608600.0,365975.0,2.54,13.04,90574.0,10.26,17.07,8918.0,14860.0,4168.0,0.764
2021-02-04,Connecticut,481826.0,666175.0,375795.0,2.74,13.51,97568.0,10.54,18.69,16818.0,14381.0,4034.0,0.723
2021-02-05,Connecticut,502347.0,668125.0,387627.0,2.98,14.09,106224.0,10.87,18.74,20521.0,14140.0,3966.0,0.752
2021-02-06,Connecticut,519400.0,740300.0,395554.0,3.24,14.57,115349.0,11.09,20.76,17053.0,14030.0,3935.0,0.702
2021-02-07,Connecticut,533941.0,740300.0,402227.0,3.46,14.98,123198.0,11.28,20.76,14541.0,13871.0,3891.0,0.721
2021-02-08,Connecticut,542414.0,740300.0,406697.0,3.57,15.21,127194.0,11.41,20.76,8473.0,13309.0,3733.0,0.733
2021-02-09,Connecticut,554322.0,800225.0,412601.0,3.74,15.55,133196.0,11.57,22.44,11908.0,14033.0,3936.0,0.693
2021-02-10,Connecticut,574750.0,801325.0,423296.0,4.01,16.12,142918.0,11.87,22.48,20428.0,15677.0,4397.0,0.717
2021-02-11,Connecticut,600249.0,812325.0,437058.0,4.34,16.84,154639.0,12.26,22.78,25499.0,16918.0,4745.0,0.739
2021-02-12,Connecticut,626678.0,814525.0,450204.0,4.71,17.58,167894.0,12.63,22.85,26429.0,17762.0,4982.0,0.769
2021-02-13,Connecticut,654766.0,847200.0,462710.0,5.14,18.37,183146.0,12.98,23.76,28088.0,19338.0,5424.0,0.773
2021-02-14,Connecticut,674704.0,854725.0,473106.0,5.38,18.92,191978.0,13.27,23.97,19938.0,20109.0,5640.0,0.789
2021-02-15,Connecticut,,,,,,,,,18219.0,21501.0,6031.0,
2021-02-16,Connecticut,711142.0,914075.0,494373.0,5.8,19.95,206920.0,13.87,25.64,18219.0,22403.0,6284.0,0.778
2021-02-17,Connecticut,738191.0,916075.0,509165.0,6.14,20.7,218777.0,14.28,25.69,27049.0,23349.0,6549.0,0.806
2021-02-18,Connecticut,767183.0,922075.0,525133.0,6.5,21.52,231795.0,14.73,25.86,28992.0,23848.0,6689.0,0.832
2021-02-19,Connecticut,822615.0,958925.0,558539.0,7.12,23.07,253770.0,15.67,26.9,55432.0,27991.0,7851.0,0.858
2021-02-20,Connecticut,847820.0,984275.0,572145.0,7.44,23.78,265343.0,16.05,27.61,25205.0,27579.0,7735.0,0.861
2021-02-21,Connecticut,860534.0,984275.0,579380.0,7.6,24.14,270792.0,16.25,27.61,12714.0,26547.0,7446.0,0.874
2021-02-22,Connecticut,882777.0,984275.0,592976.0,7.79,24.76,277754.0,16.63,27.61,22243.0,27122.0,7607.0,0.897
2021-02-23,Connecticut,892882.0,1025755.0,600303.0,7.87,25.04,280425.0,16.84,28.77,10105.0,25963.0,7282.0,0.87
2021-02-24,Connecticut,912033.0,1099225.0,615837.0,7.96,25.58,283844.0,17.27,30.83,19151.0,24835.0,6966.0,0.83
2021-02-25,Connecticut,925946.0,1113035.0,627101.0,8.04,25.97,286522.0,17.59,31.22,13913.0,22680.0,6361.0,0.832
2021-02-26,Connecticut,954153.0,1190995.0,650134.0,8.17,26.76,291338.0,18.24,33.41,28207.0,18791.0,5271.0,0.801
2021-02-27,Connecticut,980211.0,1198495.0,671322.0,8.31,27.49,296178.0,18.83,33.62,26058.0,18913.0,5305.0,0.818
2021-02-28,Connecticut,1004467.0,1198495.0,690663.0,8.45,28.17,301151.0,19.37,33.62,24256.0,20562.0,5767.0,0.838
2021-03-01,Connecticut,1031305.0,1198495.0,712375.0,8.58,28.93,306075.0,19.98,33.62,26838.0,21218.0,5951.0,0.861
2021-03-02,Connecticut,1040154.0,1281935.0,719571.0,8.63,29.17,307686.0,20.18,35.96,8849.0,21039.0,5901.0,0.811
2021-03-03,Connecticut,1061375.0,1309225.0,736848.0,8.74,29.77,311505.0,20.67,36.72,21221.0,21335.0,5984.0,0.811
2021-03-04,Connecticut,1087313.0,1345595.0,759702.0,8.82,30.5,314508.0,21.31,37.74,25938.0,23052.0,6466.0,0.808
2021-03-05,Connecticut,1121517.0,1421045.0,790039.0,8.92,31.46,318025.0,22.16,39.86,34204.0,23909.0,6706.0,0.789
2021-03-06,Connecticut,1157114.0,1434565.0,822106.0,9.02,32.46,321484.0,23.06,40.24,35597.0,25272.0,7088.0,0.807
2021-03-07,Connecticut,1195617.0,1434565.0,856048.0,9.14,33.53,325922.0,24.01,40.24,38503.0,27307.0,7659.0,0.833
2021-03-08,Connecticut,1228865.0,1434565.0,883688.0,9.56,34.47,340912.0,24.79,40.24,33248.0,28223.0,7916.0,0.857
2021-03-09,Connecticut,1245687.0,1525915.0,897576.0,9.69,34.94,345611.0,25.18,42.8,16822.0,29362.0,8236.0,0.816
2021-03-10,Connecticut,1272581.0,1558445.0,920595.0,9.94,35.69,354352.0,25.82,43.71,26894.0,30172.0,8463.0,0.817
2021-03-11,Connecticut,1304302.0,1604885.0,948575.0,10.17,36.58,362671.0,26.61,45.01,31721.0,30998.0,8694.0,0.813
2021-03-12,Connecticut,1345350.0,1642625.0,984384.0,10.52,37.73,374997.0,27.61,46.07,41048.0,31976.0,8969.0,0.819
2021-03-13,Connecticut,1411525.0,1659085.0,933227.0,13.92,39.59,496388.0,26.18,46.53,66175.0,36344.0,10194.0,0.851
2021-03-14,Connecticut,1411532.0,1659085.0,933367.0,13.92,39.59,496443.0,26.18,46.53,7.0,30845.0,8651.0,0.851
2021-03-15,Connecticut,1442439.0,1659085.0,952509.0,14.3,40.46,509812.0,26.72,46.53,30907.0,30511.0,8558.0,0.869
2021-03-16,Connecticut,1460334.0,1749215.0,964706.0,14.5,40.96,517141.0,27.06,49.06,17895.0,30664.0,8601.0,0.835
2021-03-17,Connecticut,1483587.0,1774555.0,977155.0,14.82,41.61,528525.0,27.41,49.77,23253.0,30144.0,8455.0,0.836
2021-03-18,Connecticut,1514945.0,1820525.0,993878.0,15.24,42.49,543501.0,27.88,51.06,31358.0,30092.0,8440.0,0.832
2021-03-19,Connecticut,1551481.0,1884695.0,1014611.0,15.69,43.52,559558.0,28.46,52.86,36536.0,29447.0,8259.0,0.823
2021-03-20,Connecticut,1586484.0,1899395.0,1034439.0,16.12,44.5,574848.0,29.01,53.27,35003.0,24994.0,7010.0,0.835
2021-03-21,Connecticut,1623090.0,1899395.0,1057505.0,16.53,45.52,589228.0,29.66,53.27,36606.0,30223.0,8477.0,0.855
2021-03-22,Connecticut,1658338.0,1899395.0,1079370.0,16.93,46.51,603624.0,30.27,53.27,35248.0,30843.0,8651.0,0.873
2021-03-23,Connecticut,1676905.0,1975855.0,1093483.0,17.07,47.03,608492.0,30.67,55.42,18567.0,30939.0,8678.0,0.849
2021-03-24,Connecticut,1701298.0,2070805.0,1108552.0,17.34,47.72,618348.0,31.09,58.08,24393.0,31102.0,8724.0,0.822
2021-03-25,Connecticut,1737160.0,2097155.0,1131532.0,17.73,48.72,632200.0,31.74,58.82,35862.0,31745.0,8904.0,0.828
2021-03-26,Connecticut,1774045.0,2193075.0,1155239.0,18.13,49.76,646279.0,32.4,61.51,36885.0,31795.0,8918.0,0.809
2021-03-27,Connecticut,1813854.0,2211275.0,1178160.0,18.64,50.88,664680.0,33.05,62.02,39809.0,32481.0,9110.0,0.82
2021-03-28,Connecticut,1854289.0,2211275.0,1202316.0,19.15,52.01,682603.0,33.72,62.02,40435.0,33028.0,9264.0,0.839
2021-03-29,Connecticut,1891603.0,2211275.0,1225480.0,19.57,53.06,697784.0,34.37,62.02,37314.0,33324.0,9347.0,0.855
2021-03-30,Connecticut,1924605.0,2322415.0,1244384.0,20.0,53.98,713132.0,34.9,65.14,33002.0,35386.0,9925.0,0.829
2021-03-31,Connecticut,1954259.0,2426455.0,1262503.0,20.35,54.81,725544.0,35.41,68.06,29654.0,36137.0,10136.0,0.805
2021-04-01,Connecticut,1992899.0,2484595.0,1284258.0,20.86,55.9,743564.0,36.02,69.69,38640.0,36534.0,10247.0,0.802
2021-04-02,Connecticut,2035542.0,2560585.0,1307704.0,21.47,57.09,765639.0,36.68,71.82,42643.0,37357.0,10478.0,0.795
2021-04-03,Connecticut,2092230.0,2577515.0,1338982.0,22.3,58.68,795034.0,37.56,72.29,56688.0,39768.0,11154.0,0.812
2021-04-04,Connecticut,2138503.0,2577515.0,1365965.0,22.91,59.98,816983.0,38.31,72.29,46273.0,40602.0,11388.0,0.83
2021-04-05,Connecticut,2178710.0,2577515.0,1385278.0,23.55,61.11,839506.0,38.85,72.29,40207.0,41015.0,11504.0,0.845
2021-04-06,Connecticut,2186180.0,2805115.0,1389383.0,23.65,61.32,843076.0,38.97,78.68,7470.0,37368.0,10481.0,0.779
2021-04-07,Connecticut,2227005.0,2813985.0,1414139.0,24.19,62.46,862554.0,39.66,78.93,40825.0,38964.0,10929.0,0.791
2021-04-08,Connecticut,2279517.0,2873725.0,1447944.0,24.9,63.94,887812.0,40.61,80.6,52512.0,40945.0,11484.0,0.793
2021-04-09,Connecticut,2340942.0,2972115.0,1486441.0,25.8,65.66,919764.0,41.69,83.36,61425.0,43629.0,12237.0,0.788
2021-04-10,Connecticut,2391842.0,2991235.0,1519748.0,26.48,67.09,944060.0,42.63,83.9,50900.0,42802.0,12005.0,0.8
2021-04-11,Connecticut,2451693.0,2991235.0,1555580.0,27.34,68.77,974687.0,43.63,83.9,59851.0,44741.0,12549.0,0.82
2021-04-12,Connecticut,2498626.0,2991235.0,1583584.0,28.1,70.08,1001744.0,44.42,83.9,46933.0,45702.0,12819.0,0.835
2021-04-13,Connecticut,2531669.0,3097585.0,1603712.0,28.61,71.01,1020173.0,44.98,86.88,33043.0,49356.0,13843.0,0.817
2021-04-14,Connecticut,2572005.0,3201205.0,1629882.0,29.18,72.14,1040433.0,45.72,89.79,40336.0,49286.0,13824.0,0.803
2021-04-15,Connecticut,2612551.0,3247275.0,1654786.0,29.7,73.28,1058759.0,46.41,91.08,40546.0,47576.0,13344.0,0.805
2021-04-16,Connecticut,2671509.0,3326635.0,1689462.0,30.38,74.93,1083206.0,47.39,93.31,58958.0,47224.0,13245.0,0.803
2021-04-17,Connecticut,2720972.0,3395165.0,1717977.0,30.98,76.32,1104482.0,48.19,95.23,49463.0,47019.0,13188.0,0.801
2021-04-18,Connecticut,2770457.0,3395165.0,1744185.0,31.64,77.71,1127897.0,48.92,95.23,49485.0,45538.0,12773.0,0.816
2021-04-19,Connecticut,2808703.0,3395165.0,1762218.0,32.19,78.78,1147703.0,49.43,95.23,38246.0,44297.0,12425.0,0.827
2021-04-20,Connecticut,2834601.0,3500125.0,1776427.0,32.52,79.51,1159600.0,49.83,98.17,25898.0,43276.0,12138.0,0.81
2021-04-21,Connecticut,2870146.0,3521165.0,1793931.0,33.03,80.5,1177610.0,50.32,98.76,35545.0,42592.0,11946.0,0.815
2021-04-22,Connecticut,2913574.0,3588735.0,1815120.0,33.66,81.72,1200180.0,50.91,100.66,43428.0,43003.0,12062.0,0.812
2021-04-23,Connecticut,2957181.0,3686495.0,1835971.0,34.31,82.94,1223146.0,51.5,103.4,43607.0,40810.0,11446.0,0.802
2021-04-24,Connecticut,3006976.0,3716115.0,1858560.0,35.07,84.34,1250211.0,52.13,104.23,49795.0,40858.0,11460.0,0.809
2021-04-25,Connecticut,3056088.0,3716115.0,1878986.0,35.87,85.72,1278901.0,52.7,104.23,49112.0,40804.0,11445.0,0.822
2021-04-26,Connecticut,3094177.0,3716115.0,1897401.0,36.43,86.79,1298869.0,53.22,104.23,38089.0,40782.0,11439.0,0.833
2021-04-27,Connecticut,3112117.0,3794605.0,1907736.0,36.65,87.29,1306500.0,53.51,106.43,17940.0,39645.0,11120.0,0.82
